entryId,名称,模型,名字颜色（1灰 2绿 3蓝 4紫 5金 6红）,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
195710,蟹精,20010,,,20010,,
195809,五毒蝎,100021,,,100021,,
195810,黑风老妖,20034,,,20034,,
195909,石巨人,100024,,,100024,,
195910,麒麟,20019,,,20019,,
196009,炎魔,100017,,,100017,,
196010,封蛇,20032,,,20032,,
196109,石狮,100007,,,100007,,
196110,虎力大仙,20044,,,20044,,
196209,灵猴,100023,,,100023,,
196210,狐妖,20004,,,20004,,
196309,蚌精,100005,,,100005,,
196310,招财猫,20035,,,20035,,
196409,异面怪,100009,,,100009,,
196410,百花仙子,17009,,,17009,,
196509,木鱼怪,100026,,,100026,,
196510,宠物剑邪,100030,,,100030,,
196609,强盗,100002,,,100002,,
196610,地狱三头犬,20025,,,20025,,
196709,蝶精灵,100010,,,100010,,
196710,熊精,20009,,,20009,,
196809,麟鹿,100015,,,100015,,
196810,流浪剑客,17005,,,17005,,
196909,剑魂,100012,,,100012,,
196910,逸琼玄女,100032,,,100032,,
197009,强盗,100002,,,100002,,
197010,阎罗王,17008,,,17008,,
197109,山精,100029,,,100029,,
197110,鲨鱼精,20007,,,20007,,
197209,寒霜狼,100011,,,100011,,
197210,忠勇兔,20001,,,20001,,
197309,小乌龟,100001,,,100001,,
197310,炼丹童子,17002,,,17002,,
197409,古树精,100013,,,100013,,
197410,忠勇兔,20001,,,20001,,
197509,瞌睡蛇,100020,,,100020,,
197510,地狱三头犬,20025,,,20025,,
197609,灵猴,100023,,,100023,,
197610,蓝巨人,20045,,,20045,,
197709,麟鹿,100015,,,100015,,
197710,剑侠兔,20031,,,20031,,
197809,麟鹿,100015,,,100015,,
197810,招财猫,20035,,,20035,,
197909,山精,100029,,,100029,,
197910,黑水玄蛇,20022,,,20022,,
198009,跳跳鼠,100004,,,100004,,
198010,雷震子,17010,,,17010,,
198109,小骷髅,100003,,,100003,,
198110,忠勇兔,20001,,,20001,,
198209,寒霜狼,100011,,,100011,,
198210,白象精,20029,,,20029,,
198309,白熊精,20015,,,20015,,
198310,百花仙子,17009,,,17009,,
198409,石狮,100007,,,100007,,
198410,晶魂,20018,,,20018,,
198509,木鱼怪,100026,,,100026,,
198510,重明鸟,20013,,,20013,,
198609,蛮牛,100006,,,100006,,
198610,粉红兔,20002,,,20002,,
198709,小僵尸,100019,,,100019,,
198710,多闻天王,17006,,,17006,,
198809,异面怪,100009,,,100009,,
198810,月光蝶,17001,,,17001,,
198909,寒霜狼,100011,,,100011,,
198910,鲨鱼精,20007,,,20007,,
199009,邪毒蜂,100018,,,100018,,
199010,月光蝶,17001,,,17001,,
199109,小骷髅,100003,,,100003,,
199110,圣灵蝶,17004,,,17004,,
199209,寒霜狼,100011,,,100011,,
199210,阎罗王,17008,,,17008,,
199309,硬壳龟,100027,,,100027,,
199310,麒麟,20019,,,20019,,
199409,小骷髅,100003,,,100003,,
199410,小白虎,20011,,,20011,,
199509,五毒蝎,100021,,,100021,,
199510,上官清,100031,,,100031,,
199609,石巨人,100024,,,100024,,
199610,炼丹童子,17002,,,17002,,
199709,白熊精,20015,,,20015,,
199710,龙龟,20017,,,20017,,
199809,邪毒蜂,100018,,,100018,,
199810,巨灵,20014,,,20014,,
199909,小乌龟,100001,,,100001,,
199910,多闻天王,17006,,,17006,,
200009,林妖,100014,,,100014,,
200010,桃花仙子,17003,,,17003,,
200109,异面怪,100009,,,100009,,
200110,炼丹童子,17002,,,17002,,
200209,石狮,100007,,,100007,,
200210,重明鸟,20013,,,20013,,
200309,炎魔,100017,,,100017,,
200310,鱼精,20005,,,20005,,
200409,石巨人,100024,,,100024,,
200410,上官清,100031,,,100031,,
200509,剑魂,100012,,,100012,,
200510,九尾狐,20016,,,20016,,
200609,山精,100029,,,100029,,
200610,狮驼,20046,,,20046,,
200709,强盗,100002,,,100002,,
200710,猪刚鬣,20043,,,20043,,
200809,灵猴,100023,,,100023,,
200810,招财猫,20035,,,20035,,
200909,石狮,100007,,,100007,,
200910,鲛人,20003,,,20003,,
201009,小骷髅,100003,,,100003,,
201010,玄武,20042,,,20042,,
201109,山精,100029,,,100029,,
201110,猪刚鬣,20043,,,20043,,
201209,硬壳龟,100027,,,100027,,
201210,酒仙,20036,,,20036,,
201309,邪毒蜂,100018,,,100018,,
201310,狻猊,20037,,,20037,,
201409,异面怪,100009,,,100009,,
201410,粉红兔,20002,,,20002,,
201509,蚌精,100005,,,100005,,
201510,狮驼,20046,,,20046,,
201609,古树精,100013,,,100013,,
201610,剑侠兔,20031,,,20031,,
201709,异面怪,100009,,,100009,,
201710,冰龙,20030,,,20030,,
201809,山精,100029,,,100029,,
201810,月光蝶,17001,,,17001,,
201909,蝶精灵,100010,,,100010,,
201910,麒麟,20019,,,20019,,
202009,石狮,100007,,,100007,,
202010,桃花仙子,17003,,,17003,,
202109,古树精,100013,,,100013,,
202110,狻猊,20037,,,20037,,
202209,寒霜狼,100011,,,100011,,
202210,深渊之龙,100039,,,100039,,
202309,蝶精灵,100010,,,100010,,
202310,靡籁,100036,,,100036,,
202409,白熊精,20015,,,20015,,
202410,业魔,20027,,,20027,,
202509,强盗,100002,,,100002,,
202510,鹿力大仙,20047,,,20047,,
202609,炎魔,100017,,,100017,,
202610,玄武,20042,,,20042,,
202709,木鱼怪,100026,,,100026,,
202710,宠物剑邪,100030,,,100030,,
202809,寒霜狼,100011,,,100011,,
202810,宠物剑邪,100030,,,100030,,
202909,木鱼怪,100026,,,100026,,
202910,月光蝶,17001,,,17001,,
203009,石狮,100007,,,100007,,
203010,蓝巨人,20045,,,20045,,
203109,古树精,100013,,,100013,,
203110,玉冥真人,100033,,,100033,,
203209,强盗,100002,,,100002,,
203210,宠物剑邪,100030,,,100030,,
203309,小僵尸,100019,,,100019,,
203310,水龙,20038,,,20038,,
203409,异面怪,100009,,,100009,,
203410,逸琼玄女,100032,,,100032,,
203509,小骷髅,100003,,,100003,,
203510,宠物剑邪,100030,,,100030,,
203609,剑魂,100012,,,100012,,
203610,云中子,100034,,,100034,,
203709,瞌睡蛇,100020,,,100020,,
203710,白熊精,20015,,,20015,,
203809,小僵尸,100019,,,100019,,
203810,炼丹童子,17002,,,17002,,
203909,瞌睡蛇,100020,,,100020,,
203910,逸琼玄女,100032,,,100032,,
204009,寒霜狼,100011,,,100011,,
204010,圣灵蝶,17004,,,17004,,
204109,寒霜狼,100011,,,100011,,
204110,剑灵,20006,,,20006,,
204209,小骷髅,100003,,,100003,,
204210,月光蝶,17001,,,17001,,
204309,硬壳龟,100027,,,100027,,
204310,玄武,20042,,,20042,,
204409,麟鹿,100015,,,100015,,
204410,鹿力大仙,20047,,,20047,,
204509,巫龟,100022,,,100022,,
204510,魑,100041,,,100041,,
204609,麟鹿,100015,,,100015,,
204610,靡籁,100036,,,100036,,
204709,蛮牛,100006,,,100006,,
204710,鲛人,20003,,,20003,,
204809,山精,100029,,,100029,,
204810,玄武,20042,,,20042,,
204909,巫龟,100022,,,100022,,
204910,棕熊,20008,,,20008,,
205009,利刃猿,100028,,,100028,,
205010,粉红兔,20002,,,20002,,
205109,利刃猿,100028,,,100028,,
205110,流浪剑客,17005,,,17005,,
205209,小乌龟,100001,,,100001,,
205210,剑侠兔,20031,,,20031,,
205309,麟鹿,100015,,,100015,,
205310,多闻天王,17006,,,17006,,
205409,异面怪,100009,,,100009,,
205410,重明鸟,20013,,,20013,,
205509,山精,100029,,,100029,,
205510,猪刚鬣,20043,,,20043,,
205609,石巨人,100024,,,100024,,
205610,黑风老妖,20034,,,20034,,
205709,山精,100029,,,100029,,
205710,月光蝶,17001,,,17001,,
205809,石狮,100007,,,100007,,
205810,白象精,20029,,,20029,,
205909,小乌龟,100001,,,100001,,
205910,鲨鱼精,20007,,,20007,,
206009,利刃猿,100028,,,100028,,
206010,白象精,20029,,,20029,,
206109,小僵尸,100019,,,100019,,
206110,龙象精,20028,,,20028,,
206209,木鱼怪,100026,,,100026,,
206210,火灵,20023,,,20023,,
206309,异面怪,100009,,,100009,,
206310,猿猴,20024,,,20024,,
206409,跳跳鼠,100004,,,100004,,
206410,圣灵蝶,17004,,,17004,,
206509,古树精,100013,,,100013,,
206510,流浪剑客,17005,,,17005,,
206609,跳跳鼠,100004,,,100004,,
206610,麒麟,20019,,,20019,,
206709,山精,100029,,,100029,,
206710,水龙,20038,,,20038,,
206809,林妖,100014,,,100014,,
206810,朱雀,20039,,,20039,,
206909,寒霜狼,100011,,,100011,,
206910,靡籁,100036,,,100036,,
207009,寒霜狼,100011,,,100011,,
207010,封蛇,20032,,,20032,,
207109,蝶精灵,100010,,,100010,,
207110,虎力大仙,20044,,,20044,,
207209,石狮,100007,,,100007,,
207210,蟹精,20010,,,20010,,
207309,蚌精,100005,,,100005,,
207310,地狱三头犬,20025,,,20025,,
207409,冰火螳螂,100016,,,100016,,
207410,狻猊,20037,,,20037,,
207509,麟鹿,100015,,,100015,,
207510,水龙,20038,,,20038,,
207609,强盗,100002,,,100002,,
207610,地狱三头犬,20025,,,20025,,
207709,山精,100029,,,100029,,
207710,白虎,20041,,,20041,,
207809,瞌睡蛇,100020,,,100020,,
207810,白虎,20041,,,20041,,
207909,石狮,100007,,,100007,,
207910,鲛人,20003,,,20003,,
208009,山精,100029,,,100029,,
208010,云中子,100034,,,100034,,
208109,麟鹿,100015,,,100015,,
208110,地狱三头犬,20025,,,20025,,
208209,小骷髅,100003,,,100003,,
208210,鱼精,20005,,,20005,,
208309,利刃猿,100028,,,100028,,
208310,龙龟,20017,,,20017,,
208409,小乌龟,100001,,,100001,,
208410,宠物剑邪,100030,,,100030,,
208509,寒霜狼,100011,,,100011,,
208510,黑风小妖,20020,,,20020,,
208609,蝶精灵,100010,,,100010,,
208610,招财猫,20035,,,20035,,
208709,剑魂,100012,,,100012,,
208710,白虎,20041,,,20041,,
208809,蝶精灵,100010,,,100010,,
208810,百花仙子,17009,,,17009,,
208909,魔爪花,100025,,,100025,,
208910,火灵,20023,,,20023,,
209009,寒霜狼,100011,,,100011,,
209010,靡籁,100036,,,100036,,
209109,山精,100029,,,100029,,
209110,剑侠兔,20031,,,20031,,
209209,寒霜狼,100011,,,100011,,
209210,九尾狐,20016,,,20016,,
209309,异面怪,100009,,,100009,,
209310,蓝巨人,20045,,,20045,,
209409,利刃猿,100028,,,100028,,
209410,重明鸟,20013,,,20013,,
209509,强盗,100002,,,100002,,
209510,冰龙,20030,,,20030,,
209609,邪毒蜂,100018,,,100018,,
209610,狮驼,20046,,,20046,,
209709,山精,100029,,,100029,,
209710,朱雀,20039,,,20039,,
209809,剑魂,100012,,,100012,,
209810,鲛人,20003,,,20003,,
209909,灵猴,100023,,,100023,,
209910,鲛人,20003,,,20003,,
210009,瞌睡蛇,100020,,,100020,,
210010,剑邪,20012,,,20012,,
210109,瞌睡蛇,100020,,,100020,,
210110,雷震子,17010,,,17010,,
210209,山精,100029,,,100029,,
210210,熊精,20009,,,20009,,
210309,魔爪花,100025,,,100025,,
210310,猪刚鬣,20043,,,20043,,
210409,小乌龟,100001,,,100001,,
210410,粉红兔,20002,,,20002,,
210509,山精,100029,,,100029,,
210510,忠勇兔,20001,,,20001,,
210609,麟鹿,100015,,,100015,,
210610,逸琼玄女,100032,,,100032,,
210709,蛮牛,100006,,,100006,,
210710,鱼精,20005,,,20005,,
210809,剑魂,100012,,,100012,,
210810,雷震子,17010,,,17010,,
210909,林妖,100014,,,100014,,
210910,朱雀,20039,,,20039,,
211009,巫龟,100022,,,100022,,
211010,圣灵蝶,17004,,,17004,,
211109,五毒蝎,100021,,,100021,,
211110,龙龟,20017,,,20017,,
211209,魔爪花,100025,,,100025,,
211210,粉红兔,20002,,,20002,,
211309,蛮牛,100006,,,100006,,
211310,宠物剑邪,100030,,,100030,,
211409,利刃猿,100028,,,100028,,
211410,阎罗王,17008,,,17008,,
211509,白熊精,20015,,,20015,,
211510,多闻天王,17006,,,17006,,
211609,麟鹿,100015,,,100015,,
211610,阎罗王,17008,,,17008,,
211709,巫龟,100022,,,100022,,
211710,魅,100040,,,100040,,
211809,魔爪花,100025,,,100025,,
211810,白熊精,20015,,,20015,,
211909,五毒蝎,100021,,,100021,,
211910,黑水玄蛇,20022,,,20022,,
212009,五毒蝎,100021,,,100021,,
212010,靡籁,100036,,,100036,,
212109,冰火螳螂,100016,,,100016,,
212110,增长天王,17007,,,17007,,
212209,小乌龟,100001,,,100001,,
212210,百花仙子,17009,,,17009,,
212309,蝶精灵,100010,,,100010,,
212310,鲨鱼精,20007,,,20007,,
212409,石巨人,100024,,,100024,,
212410,圣灵蝶,17004,,,17004,,
212509,山精,100029,,,100029,,
212510,玄武,20042,,,20042,,
212609,石巨人,100024,,,100024,,
212610,小白虎,20011,,,20011,,
212709,巫龟,100022,,,100022,,
212710,蓝巨人,20045,,,20045,,
212809,魔爪花,100025,,,100025,,
212810,玉冥真人,100033,,,100033,,
212909,利刃猿,100028,,,100028,,
212910,封蛇,20032,,,20032,,
213009,蝶精灵,100010,,,100010,,
213010,熊精,20009,,,20009,,
213109,剑魂,100012,,,100012,,
213110,鹿力大仙,20047,,,20047,,
213209,木鱼怪,100026,,,100026,,
213210,魅,100040,,,100040,,
213309,寒霜狼,100011,,,100011,,
213310,玄武,20042,,,20042,,
213409,利刃猿,100028,,,100028,,
213410,鲛人,20003,,,20003,,
213509,林妖,100014,,,100014,,
213510,小白虎,20011,,,20011,,
213609,魔爪花,100025,,,100025,,
213610,重明鸟,20013,,,20013,,
213709,利刃猿,100028,,,100028,,
213710,小白虎,20011,,,20011,,
213809,小乌龟,100001,,,100001,,
213810,业魔,20027,,,20027,,
213909,五毒蝎,100021,,,100021,,
213910,招财猫,20035,,,20035,,
214009,蚌精,100005,,,100005,,
214010,深渊之龙,100039,,,100039,,
214109,硬壳龟,100027,,,100027,,
214110,水龙,20038,,,20038,,
214209,蛮牛,100006,,,100006,,
214210,宠物剑邪,100030,,,100030,,
214309,蛮牛,100006,,,100006,,
214310,狻猊,20037,,,20037,,
214409,小僵尸,100019,,,100019,,
214410,小白虎,20011,,,20011,,
214509,小僵尸,100019,,,100019,,
214510,冰龙,20030,,,20030,,
214609,山精,100029,,,100029,,
214610,粉红兔,20002,,,20002,,
214709,蝶精灵,100010,,,100010,,
214710,靡籁,100036,,,100036,,
214809,利刃猿,100028,,,100028,,
214810,炼丹童子,17002,,,17002,,
214909,跳跳鼠,100004,,,100004,,
214910,白象精,20029,,,20029,,
215009,剑魂,100012,,,100012,,
215010,穷奇,100038,,,100038,,
215109,山精,100029,,,100029,,
215110,地狱三头犬,20025,,,20025,,
215209,五毒蝎,100021,,,100021,,
215210,月光蝶,17001,,,17001,,
215309,蚌精,100005,,,100005,,
215310,巨灵,20014,,,20014,,
215409,巫龟,100022,,,100022,,
215410,白象精,20029,,,20029,,
215509,硬壳龟,100027,,,100027,,
215510,魑,100041,,,100041,,
215609,麟鹿,100015,,,100015,,
215610,魅,100040,,,100040,,
215709,木鱼怪,100026,,,100026,,
215710,朱雀,20039,,,20039,,
215809,灵猴,100023,,,100023,,
215810,剑邪,20012,,,20012,,
215909,硬壳龟,100027,,,100027,,
215910,流浪剑客,17005,,,17005,,
216009,硬壳龟,100027,,,100027,,
216010,月光蝶,17001,,,17001,,
216109,麟鹿,100015,,,100015,,
216110,魑,100041,,,100041,,
216209,硬壳龟,100027,,,100027,,
216210,逸琼玄女,100032,,,100032,,
216309,古树精,100013,,,100013,,
216310,酒仙,20036,,,20036,,
216409,冰火螳螂,100016,,,100016,,
216410,多闻天王,17006,,,17006,,
216509,古树精,100013,,,100013,,
216510,白虎,20041,,,20041,,
216609,寒霜狼,100011,,,100011,,
216610,星魔,20026,,,20026,,
216709,小乌龟,100001,,,100001,,
216710,鹿力大仙,20047,,,20047,,
216809,邪毒蜂,100018,,,100018,,
216810,招财猫,20035,,,20035,,
216909,邪毒蜂,100018,,,100018,,
216910,狻猊,20037,,,20037,,
217009,剑魂,100012,,,100012,,
217010,靡籁,100036,,,100036,,
217109,石巨人,100024,,,100024,,
217110,增长天王,17007,,,17007,,
217209,魔爪花,100025,,,100025,,
217210,龙象精,20028,,,20028,,
217309,古树精,100013,,,100013,,
217310,魅,100040,,,100040,,
217409,石巨人,100024,,,100024,,
217410,白熊精,20015,,,20015,,
217509,木鱼怪,100026,,,100026,,
217510,桃花仙子,17003,,,17003,,
217609,炎魔,100017,,,100017,,
217610,白熊精,20015,,,20015,,
217709,跳跳鼠,100004,,,100004,,
217710,朱雀,20039,,,20039,,
217809,五毒蝎,100021,,,100021,,
217810,九尾狐,20016,,,20016,,
217909,石狮,100007,,,100007,,
217910,熊精,20009,,,20009,,
218009,利刃猿,100028,,,100028,,
218010,小白虎,20011,,,20011,,
218109,炎魔,100017,,,100017,,
218110,魅,100040,,,100040,,
218209,林妖,100014,,,100014,,
218210,巨灵,20014,,,20014,,
218309,瞌睡蛇,100020,,,100020,,
218310,玉冥真人,100033,,,100033,,
218409,灵猴,100023,,,100023,,
218410,鹿力大仙,20047,,,20047,,
218509,瞌睡蛇,100020,,,100020,,
218510,剑侠兔,20031,,,20031,,
218609,瞌睡蛇,100020,,,100020,,
218610,黑风老妖,20034,,,20034,,
218709,巫龟,100022,,,100022,,
218710,忠勇兔,20001,,,20001,,
218809,蛮牛,100006,,,100006,,
218810,狻猊,20037,,,20037,,
218909,蝶精灵,100010,,,100010,,
218910,水龙,20038,,,20038,,
219009,硬壳龟,100027,,,100027,,
219010,棕熊,20008,,,20008,,
219109,蝶精灵,100010,,,100010,,
219110,酒仙,20036,,,20036,,
219209,巫龟,100022,,,100022,,
219210,熊猫,20021,,,20021,,
219309,寒霜狼,100011,,,100011,,
219310,魑,100041,,,100041,,
219409,林妖,100014,,,100014,,
219410,鲛人,20003,,,20003,,
219509,五毒蝎,100021,,,100021,,
219510,九尾狐,20016,,,20016,,
219609,寒霜狼,100011,,,100011,,
219610,玄武,20042,,,20042,,
219709,古树精,100013,,,100013,,
219710,黑水玄蛇,20022,,,20022,,
219809,强盗,100002,,,100002,,
219810,流浪剑客,17005,,,17005,,
219909,蝶精灵,100010,,,100010,,
219910,炼丹童子,17002,,,17002,,
220009,灵猴,100023,,,100023,,
220010,雷震子,17010,,,17010,,
220109,木鱼怪,100026,,,100026,,
220110,酒仙,20036,,,20036,,
220209,魔爪花,100025,,,100025,,
220210,鬼武者,20033,,,20033,,
220309,五毒蝎,100021,,,100021,,
220310,晶魂,20018,,,20018,,
220409,麟鹿,100015,,,100015,,
220410,猪刚鬣,20043,,,20043,,
220509,五毒蝎,100021,,,100021,,
220510,封蛇,20032,,,20032,,
220609,瞌睡蛇,100020,,,100020,,
220610,狻猊,20037,,,20037,,
220709,小僵尸,100019,,,100019,,
220710,云中子,100034,,,100034,,
220809,木鱼怪,100026,,,100026,,
220810,麒麟,20019,,,20019,,
220909,蝶精灵,100010,,,100010,,
220910,穷奇,100038,,,100038,,
221009,炎魔,100017,,,100017,,
221010,鲨鱼精,20007,,,20007,,
221109,蝶精灵,100010,,,100010,,
221110,炼丹童子,17002,,,17002,,
221209,灵猴,100023,,,100023,,
221210,剑侠兔,20031,,,20031,,
221309,木鱼怪,100026,,,100026,,
221310,鱼精,20005,,,20005,,
221409,冰火螳螂,100016,,,100016,,
221410,狻猊,20037,,,20037,,
221509,跳跳鼠,100004,,,100004,,
221510,九尾狐,20016,,,20016,,
221609,木鱼怪,100026,,,100026,,
221610,火灵,20023,,,20023,,
221709,魔爪花,100025,,,100025,,
221710,多闻天王,17006,,,17006,,
221809,炎魔,100017,,,100017,,
221810,鹿力大仙,20047,,,20047,,
221909,蛮牛,100006,,,100006,,
221910,蟹精,20010,,,20010,,
222009,小乌龟,100001,,,100001,,
222010,穷奇,100038,,,100038,,
222109,麟鹿,100015,,,100015,,
222110,宠物剑邪,100030,,,100030,,
222209,小乌龟,100001,,,100001,,
222210,蓝巨人,20045,,,20045,,
222309,剑魂,100012,,,100012,,
222310,剑侠兔,20031,,,20031,,
222409,古树精,100013,,,100013,,
222410,魑,100041,,,100041,,
222509,强盗,100002,,,100002,,
222510,龙龟,20017,,,20017,,
222609,魔爪花,100025,,,100025,,
222610,百花仙子,17009,,,17009,,
222709,剑魂,100012,,,100012,,
222710,熊精,20009,,,20009,,
222809,寒霜狼,100011,,,100011,,
222810,虎力大仙,20044,,,20044,,
222909,木鱼怪,100026,,,100026,,
222910,冰龙,20030,,,20030,,
223009,林妖,100014,,,100014,,
223010,熊猫,20021,,,20021,,
223109,石巨人,100024,,,100024,,
223110,白象精,20029,,,20029,,
223209,邪毒蜂,100018,,,100018,,
223210,百花仙子,17009,,,17009,,
223309,寒霜狼,100011,,,100011,,
223310,靡籁,100036,,,100036,,
223409,蝶精灵,100010,,,100010,,
223410,多闻天王,17006,,,17006,,
223509,山精,100029,,,100029,,
223510,熊猫,20021,,,20021,,
223609,异面怪,100009,,,100009,,
223610,上官清,100031,,,100031,,
223709,灵猴,100023,,,100023,,
223710,鲨鱼精,20007,,,20007,,
223809,剑魂,100012,,,100012,,
223810,猿猴,20024,,,20024,,
223909,硬壳龟,100027,,,100027,,
223910,桃花仙子,17003,,,17003,,
224009,冰火螳螂,100016,,,100016,,
224010,黑水玄蛇,20022,,,20022,,
224109,古树精,100013,,,100013,,
224110,狻猊,20037,,,20037,,
224209,小乌龟,100001,,,100001,,
224210,小白虎,20011,,,20011,,
224309,麟鹿,100015,,,100015,,
224310,阎罗王,17008,,,17008,,
224409,石狮,100007,,,100007,,
224410,狐妖,20004,,,20004,,
224509,石巨人,100024,,,100024,,
224510,炼丹童子,17002,,,17002,,
224609,小乌龟,100001,,,100001,,
224610,封蛇,20032,,,20032,,
224709,石巨人,100024,,,100024,,
224710,鲛人,20003,,,20003,,
224809,邪毒蜂,100018,,,100018,,
224810,魑,100041,,,100041,,
224909,木鱼怪,100026,,,100026,,
224910,火灵,20023,,,20023,,
225009,邪毒蜂,100018,,,100018,,
225010,靡籁,100036,,,100036,,
225109,巫龟,100022,,,100022,,
225110,酒仙,20036,,,20036,,
225209,剑魂,100012,,,100012,,
225210,云中子,100034,,,100034,,
225309,林妖,100014,,,100014,,
225310,鲛人,20003,,,20003,,
225409,小乌龟,100001,,,100001,,
225410,鲛人,20003,,,20003,,
225509,蝶精灵,100010,,,100010,,
225510,蟹精,20010,,,20010,,
225609,石巨人,100024,,,100024,,
225610,虎力大仙,20044,,,20044,,
225709,小僵尸,100019,,,100019,,
225710,业魔,20027,,,20027,,
225809,跳跳鼠,100004,,,100004,,
225810,圣灵蝶,17004,,,17004,,
225909,炎魔,100017,,,100017,,
225910,玄武,20042,,,20042,,
226009,灵猴,100023,,,100023,,
226010,粉红兔,20002,,,20002,,
226109,冰火螳螂,100016,,,100016,,
226110,猿猴,20024,,,20024,,
226209,五毒蝎,100021,,,100021,,
