关卡ID,章节id,名称,怪物库,难度,需要玩家等级,经验奖励,关卡等级,遇多少次怪,掉落装备,,掉落库,三星通关时间,星级奖励,体力消耗,指定部下增加血量或怒气,增加奧義能量,关卡礼包npcEntryId,礼包有效期,容错,掉落神魂(3:level 4:exp)
1650,1065,火云洞7-10,"[2]=165009,[3]=165009,[4]=165009,[5]=165009,[6]=165009,[8]=165009,[9]=165009,[10]=165010,[11]=165009,[12]=165009",0,120,6366000,120,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1651,1066,火云洞8-1,"[2]=165109,[3]=165109,[4]=165109,[5]=165109,[6]=165109,[8]=165109,[9]=165109,[10]=165110,[11]=165109,[12]=165109",0,120,6366000,120,3,,,,120,,0,,,,,0,
1652,1066,火云洞8-2,"[2]=165209,[3]=165209,[4]=165209,[5]=165209,[6]=165209,[8]=165209,[9]=165209,[10]=165210,[11]=165209,[12]=165209",0,120,6366000,120,3,,,,120,,0,,,,,0,
1653,1066,火云洞8-3,"[2]=165309,[3]=165309,[4]=165309,[5]=165309,[6]=165309,[8]=165309,[9]=165309,[10]=165310,[11]=165309,[12]=165309",0,120,6366000,120,3,,,,120,,0,,,,,0,
1654,1066,火云洞8-4,"[2]=165409,[3]=165409,[4]=165409,[5]=165409,[6]=165409,[8]=165409,[9]=165409,[10]=165410,[11]=165409,[12]=165409",0,120,6366000,120,3,,,,120,,0,,,,,0,
1655,1066,火云洞8-5,"[2]=165509,[3]=165509,[4]=165509,[5]=165509,[6]=165509,[8]=165509,[9]=165509,[10]=165510,[11]=165509,[12]=165509",0,120,6366000,120,3,,,,120,,0,,,,,0,
1656,1066,火云洞8-6,"[2]=165609,[3]=165609,[4]=165609,[5]=165609,[6]=165609,[8]=165609,[9]=165609,[10]=165610,[11]=165609,[12]=165609",0,120,6366000,120,3,,,,120,,0,,,,,0,
1657,1066,火云洞8-7,"[2]=165709,[3]=165709,[4]=165709,[5]=165709,[6]=165709,[8]=165709,[9]=165709,[10]=165710,[11]=165709,[12]=165709",0,120,6366000,120,3,,,,120,,0,,,,,0,
1658,1066,火云洞8-8,"[2]=165809,[3]=165809,[4]=165809,[5]=165809,[6]=165809,[8]=165809,[9]=165809,[10]=165810,[11]=165809,[12]=165809",0,120,6366000,120,3,,,,120,,0,,,,,0,
1659,1066,火云洞8-9,"[2]=165909,[3]=165909,[4]=165909,[5]=165909,[6]=165909,[8]=165909,[9]=165909,[10]=165910,[11]=165909,[12]=165909",0,120,6366000,120,3,,,,120,,0,,,,,0,
1660,1066,火云洞8-10,"[2]=166009,[3]=166009,[4]=166009,[5]=166009,[6]=166009,[8]=166009,[9]=166009,[10]=166010,[11]=166009,[12]=166009",0,120,6366000,120,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1661,1067,火云洞9-1,"[2]=166109,[3]=166109,[4]=166109,[5]=166109,[6]=166109,[8]=166109,[9]=166109,[10]=166110,[11]=166109,[12]=166109",0,120,6366000,120,3,,,,120,,0,,,,,0,
1662,1067,火云洞9-2,"[2]=166209,[3]=166209,[4]=166209,[5]=166209,[6]=166209,[8]=166209,[9]=166209,[10]=166210,[11]=166209,[12]=166209",0,120,6366000,120,3,,,,120,,0,,,,,0,
1663,1067,火云洞9-3,"[2]=166309,[3]=166309,[4]=166309,[5]=166309,[6]=166309,[8]=166309,[9]=166309,[10]=166310,[11]=166309,[12]=166309",0,120,6366000,120,3,,,,120,,0,,,,,0,
1664,1067,火云洞9-4,"[2]=166409,[3]=166409,[4]=166409,[5]=166409,[6]=166409,[8]=166409,[9]=166409,[10]=166410,[11]=166409,[12]=166409",0,120,6366000,120,3,,,,120,,0,,,,,0,
1665,1067,火云洞9-5,"[2]=166509,[3]=166509,[4]=166509,[5]=166509,[6]=166509,[8]=166509,[9]=166509,[10]=166510,[11]=166509,[12]=166509",0,120,6366000,120,3,,,,120,,0,,,,,0,
1666,1067,火云洞9-6,"[2]=166609,[3]=166609,[4]=166609,[5]=166609,[6]=166609,[8]=166609,[9]=166609,[10]=166610,[11]=166609,[12]=166609",0,120,6366000,120,3,,,,120,,0,,,,,0,
1667,1067,火云洞9-7,"[2]=166709,[3]=166709,[4]=166709,[5]=166709,[6]=166709,[8]=166709,[9]=166709,[10]=166710,[11]=166709,[12]=166709",0,120,6366000,120,3,,,,120,,0,,,,,0,
1668,1067,火云洞9-8,"[2]=166809,[3]=166809,[4]=166809,[5]=166809,[6]=166809,[8]=166809,[9]=166809,[10]=166810,[11]=166809,[12]=166809",0,120,6366000,120,3,,,,120,,0,,,,,0,
1669,1067,火云洞9-9,"[2]=166909,[3]=166909,[4]=166909,[5]=166909,[6]=166909,[8]=166909,[9]=166909,[10]=166910,[11]=166909,[12]=166909",0,120,6366000,120,3,,,,120,,0,,,,,0,
1670,1067,火云洞9-10,"[2]=167009,[3]=167009,[4]=167009,[5]=167009,[6]=167009,[8]=167009,[9]=167009,[10]=167010,[11]=167009,[12]=167009",0,120,6366000,120,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1671,1068,火云洞10-1,"[2]=167109,[3]=167109,[4]=167109,[5]=167109,[6]=167109,[8]=167109,[9]=167109,[10]=167110,[11]=167109,[12]=167109",0,120,6366000,120,3,,,,120,,0,,,,,0,
1672,1068,火云洞10-2,"[2]=167209,[3]=167209,[4]=167209,[5]=167209,[6]=167209,[8]=167209,[9]=167209,[10]=167210,[11]=167209,[12]=167209",0,120,6366000,120,3,,,,120,,0,,,,,0,
1673,1068,火云洞10-3,"[2]=167309,[3]=167309,[4]=167309,[5]=167309,[6]=167309,[8]=167309,[9]=167309,[10]=167310,[11]=167309,[12]=167309",0,120,6366000,120,3,,,,120,,0,,,,,0,
1674,1068,火云洞10-4,"[2]=167409,[3]=167409,[4]=167409,[5]=167409,[6]=167409,[8]=167409,[9]=167409,[10]=167410,[11]=167409,[12]=167409",0,120,6366000,120,3,,,,120,,0,,,,,0,
1675,1068,火云洞10-5,"[2]=167509,[3]=167509,[4]=167509,[5]=167509,[6]=167509,[8]=167509,[9]=167509,[10]=167510,[11]=167509,[12]=167509",0,120,6366000,120,3,,,,120,,0,,,,,0,
1676,1068,火云洞10-6,"[2]=167609,[3]=167609,[4]=167609,[5]=167609,[6]=167609,[8]=167609,[9]=167609,[10]=167610,[11]=167609,[12]=167609",0,120,6366000,120,3,,,,120,,0,,,,,0,
1677,1068,火云洞10-7,"[2]=167709,[3]=167709,[4]=167709,[5]=167709,[6]=167709,[8]=167709,[9]=167709,[10]=167710,[11]=167709,[12]=167709",0,120,6366000,120,3,,,,120,,0,,,,,0,
1678,1068,火云洞10-8,"[2]=167809,[3]=167809,[4]=167809,[5]=167809,[6]=167809,[8]=167809,[9]=167809,[10]=167810,[11]=167809,[12]=167809",0,120,6366000,120,3,,,,120,,0,,,,,0,
1679,1068,火云洞10-9,"[2]=167909,[3]=167909,[4]=167909,[5]=167909,[6]=167909,[8]=167909,[9]=167909,[10]=167910,[11]=167909,[12]=167909",0,120,6366000,120,3,,,,120,,0,,,,,0,
1680,1068,火云洞10-10,"[2]=168009,[3]=168009,[4]=168009,[5]=168009,[6]=168009,[8]=168009,[9]=168009,[10]=168010,[11]=168009,[12]=168009",0,120,6366000,120,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1681,1069,火云洞11-1,"[2]=168109,[3]=168109,[4]=168109,[5]=168109,[6]=168109,[8]=168109,[9]=168109,[10]=168110,[11]=168109,[12]=168109",0,120,6366000,120,3,,,,120,,0,,,,,0,
1682,1069,火云洞11-2,"[2]=168209,[3]=168209,[4]=168209,[5]=168209,[6]=168209,[8]=168209,[9]=168209,[10]=168210,[11]=168209,[12]=168209",0,120,6366000,120,3,,,,120,,0,,,,,0,
1683,1069,火云洞11-3,"[2]=168309,[3]=168309,[4]=168309,[5]=168309,[6]=168309,[8]=168309,[9]=168309,[10]=168310,[11]=168309,[12]=168309",0,120,6366000,120,3,,,,120,,0,,,,,0,
1684,1069,火云洞11-4,"[2]=168409,[3]=168409,[4]=168409,[5]=168409,[6]=168409,[8]=168409,[9]=168409,[10]=168410,[11]=168409,[12]=168409",0,120,6366000,120,3,,,,120,,0,,,,,0,
1685,1069,火云洞11-5,"[2]=168509,[3]=168509,[4]=168509,[5]=168509,[6]=168509,[8]=168509,[9]=168509,[10]=168510,[11]=168509,[12]=168509",0,120,6366000,120,3,,,,120,,0,,,,,0,
1686,1069,火云洞11-6,"[2]=168609,[3]=168609,[4]=168609,[5]=168609,[6]=168609,[8]=168609,[9]=168609,[10]=168610,[11]=168609,[12]=168609",0,120,6366000,120,3,,,,120,,0,,,,,0,
1687,1069,火云洞11-7,"[2]=168709,[3]=168709,[4]=168709,[5]=168709,[6]=168709,[8]=168709,[9]=168709,[10]=168710,[11]=168709,[12]=168709",0,120,6366000,120,3,,,,120,,0,,,,,0,
1688,1069,火云洞11-8,"[2]=168809,[3]=168809,[4]=168809,[5]=168809,[6]=168809,[8]=168809,[9]=168809,[10]=168810,[11]=168809,[12]=168809",0,120,6366000,120,3,,,,120,,0,,,,,0,
1689,1069,火云洞11-9,"[2]=168909,[3]=168909,[4]=168909,[5]=168909,[6]=168909,[8]=168909,[9]=168909,[10]=168910,[11]=168909,[12]=168909",0,120,6366000,120,3,,,,120,,0,,,,,0,
1690,1069,火云洞11-10,"[2]=169009,[3]=169009,[4]=169009,[5]=169009,[6]=169009,[8]=169009,[9]=169009,[10]=169010,[11]=169009,[12]=169009",0,120,6366000,120,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1691,1070,火云洞12-1,"[2]=169109,[3]=169109,[4]=169109,[5]=169109,[6]=169109,[8]=169109,[9]=169109,[10]=169110,[11]=169109,[12]=169109",0,120,6366000,120,3,,,,120,,0,,,,,0,
1692,1070,火云洞12-2,"[2]=169209,[3]=169209,[4]=169209,[5]=169209,[6]=169209,[8]=169209,[9]=169209,[10]=169210,[11]=169209,[12]=169209",0,120,6366000,120,3,,,,120,,0,,,,,0,
1693,1070,火云洞12-3,"[2]=169309,[3]=169309,[4]=169309,[5]=169309,[6]=169309,[8]=169309,[9]=169309,[10]=169310,[11]=169309,[12]=169309",0,120,6366000,120,3,,,,120,,0,,,,,0,
1694,1070,火云洞12-4,"[2]=169409,[3]=169409,[4]=169409,[5]=169409,[6]=169409,[8]=169409,[9]=169409,[10]=169410,[11]=169409,[12]=169409",0,120,6366000,120,3,,,,120,,0,,,,,0,
1695,1070,火云洞12-5,"[2]=169509,[3]=169509,[4]=169509,[5]=169509,[6]=169509,[8]=169509,[9]=169509,[10]=169510,[11]=169509,[12]=169509",0,120,6366000,120,3,,,,120,,0,,,,,0,
1696,1070,火云洞12-6,"[2]=169609,[3]=169609,[4]=169609,[5]=169609,[6]=169609,[8]=169609,[9]=169609,[10]=169610,[11]=169609,[12]=169609",0,120,6366000,120,3,,,,120,,0,,,,,0,
1697,1070,火云洞12-7,"[2]=169709,[3]=169709,[4]=169709,[5]=169709,[6]=169709,[8]=169709,[9]=169709,[10]=169710,[11]=169709,[12]=169709",0,120,6366000,120,3,,,,120,,0,,,,,0,
1698,1070,火云洞12-8,"[2]=169809,[3]=169809,[4]=169809,[5]=169809,[6]=169809,[8]=169809,[9]=169809,[10]=169810,[11]=169809,[12]=169809",0,120,6366000,120,3,,,,120,,0,,,,,0,
1699,1070,火云洞12-9,"[2]=169909,[3]=169909,[4]=169909,[5]=169909,[6]=169909,[8]=169909,[9]=169909,[10]=169910,[11]=169909,[12]=169909",0,120,6366000,120,3,,,,120,,0,,,,,0,
1700,1070,火云洞12-10,"[2]=170009,[3]=170009,[4]=170009,[5]=170009,[6]=170009,[8]=170009,[9]=170009,[10]=170010,[11]=170009,[12]=170009",0,120,6366000,120,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1701,1071,火云洞13-1,"[2]=170109,[3]=170109,[4]=170109,[5]=170109,[6]=170109,[8]=170109,[9]=170109,[10]=170110,[11]=170109,[12]=170109",0,120,6366000,120,3,,,,120,,0,,,,,0,
1702,1071,火云洞13-2,"[2]=170209,[3]=170209,[4]=170209,[5]=170209,[6]=170209,[8]=170209,[9]=170209,[10]=170210,[11]=170209,[12]=170209",0,120,6366000,120,3,,,,120,,0,,,,,0,
1703,1071,火云洞13-3,"[2]=170309,[3]=170309,[4]=170309,[5]=170309,[6]=170309,[8]=170309,[9]=170309,[10]=170310,[11]=170309,[12]=170309",0,120,6366000,120,3,,,,120,,0,,,,,0,
1704,1071,火云洞13-4,"[2]=170409,[3]=170409,[4]=170409,[5]=170409,[6]=170409,[8]=170409,[9]=170409,[10]=170410,[11]=170409,[12]=170409",0,120,6366000,120,3,,,,120,,0,,,,,0,
1705,1071,火云洞13-5,"[2]=170509,[3]=170509,[4]=170509,[5]=170509,[6]=170509,[8]=170509,[9]=170509,[10]=170510,[11]=170509,[12]=170509",0,120,6366000,120,3,,,,120,,0,,,,,0,
1706,1071,火云洞13-6,"[2]=170609,[3]=170609,[4]=170609,[5]=170609,[6]=170609,[8]=170609,[9]=170609,[10]=170610,[11]=170609,[12]=170609",0,120,6366000,120,3,,,,120,,0,,,,,0,
1707,1071,火云洞13-7,"[2]=170709,[3]=170709,[4]=170709,[5]=170709,[6]=170709,[8]=170709,[9]=170709,[10]=170710,[11]=170709,[12]=170709",0,120,6366000,120,3,,,,120,,0,,,,,0,
1708,1071,火云洞13-8,"[2]=170809,[3]=170809,[4]=170809,[5]=170809,[6]=170809,[8]=170809,[9]=170809,[10]=170810,[11]=170809,[12]=170809",0,120,6366000,120,3,,,,120,,0,,,,,0,
1709,1071,火云洞13-9,"[2]=170909,[3]=170909,[4]=170909,[5]=170909,[6]=170909,[8]=170909,[9]=170909,[10]=170910,[11]=170909,[12]=170909",0,120,6366000,120,3,,,,120,,0,,,,,0,
1710,1071,火云洞13-10,"[2]=171009,[3]=171009,[4]=171009,[5]=171009,[6]=171009,[8]=171009,[9]=171009,[10]=171010,[11]=171009,[12]=171009",0,120,6366000,120,3,,,,120,,0,,,"{""item"",60012,15}",,0,"{""shenhun"",70002,1,0,0,4},{""shenhun"",71004,1,0,0,4},{""shenhun"",71002,1,0,0,4}"
1711,1072,通天河1-1,"[2]=171109,[3]=171109,[4]=171109,[5]=171109,[6]=171109,[8]=171109,[9]=171109,[10]=171110,[11]=171109,[12]=171109",0,130,9077000,130,3,,,,120,,0,,,,,0,
1712,1072,通天河1-2,"[2]=171209,[3]=171209,[4]=171209,[5]=171209,[6]=171209,[8]=171209,[9]=171209,[10]=171210,[11]=171209,[12]=171209",0,130,9077000,130,3,,,,120,,0,,,,,0,
1713,1072,通天河1-3,"[2]=171309,[3]=171309,[4]=171309,[5]=171309,[6]=171309,[8]=171309,[9]=171309,[10]=171310,[11]=171309,[12]=171309",0,130,9077000,130,3,,,,120,,0,,,,,0,
1714,1072,通天河1-4,"[2]=171409,[3]=171409,[4]=171409,[5]=171409,[6]=171409,[8]=171409,[9]=171409,[10]=171410,[11]=171409,[12]=171409",0,130,9077000,130,3,,,,120,,0,,,,,0,
1715,1072,通天河1-5,"[2]=171509,[3]=171509,[4]=171509,[5]=171509,[6]=171509,[8]=171509,[9]=171509,[10]=171510,[11]=171509,[12]=171509",0,130,9077000,130,3,,,,120,,0,,,,,0,
1716,1072,通天河1-6,"[2]=171609,[3]=171609,[4]=171609,[5]=171609,[6]=171609,[8]=171609,[9]=171609,[10]=171610,[11]=171609,[12]=171609",0,130,9077000,130,3,,,,120,,0,,,,,0,
1717,1072,通天河1-7,"[2]=171709,[3]=171709,[4]=171709,[5]=171709,[6]=171709,[8]=171709,[9]=171709,[10]=171710,[11]=171709,[12]=171709",0,130,9077000,130,3,,,,120,,0,,,,,0,
1718,1072,通天河1-8,"[2]=171809,[3]=171809,[4]=171809,[5]=171809,[6]=171809,[8]=171809,[9]=171809,[10]=171810,[11]=171809,[12]=171809",0,130,9077000,130,3,,,,120,,0,,,,,0,
1719,1072,通天河1-9,"[2]=171909,[3]=171909,[4]=171909,[5]=171909,[6]=171909,[8]=171909,[9]=171909,[10]=171910,[11]=171909,[12]=171909",0,130,9077000,130,3,,,,120,,0,,,,,0,
1720,1072,通天河1-10,"[2]=172009,[3]=172009,[4]=172009,[5]=172009,[6]=172009,[8]=172009,[9]=172009,[10]=172010,[11]=172009,[12]=172009",0,130,9077000,130,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1721,1073,通天河2-1,"[2]=172109,[3]=172109,[4]=172109,[5]=172109,[6]=172109,[8]=172109,[9]=172109,[10]=172110,[11]=172109,[12]=172109",0,130,9077000,130,3,,,,120,,0,,,,,0,
1722,1073,通天河2-2,"[2]=172209,[3]=172209,[4]=172209,[5]=172209,[6]=172209,[8]=172209,[9]=172209,[10]=172210,[11]=172209,[12]=172209",0,130,9077000,130,3,,,,120,,0,,,,,0,
1723,1073,通天河2-3,"[2]=172309,[3]=172309,[4]=172309,[5]=172309,[6]=172309,[8]=172309,[9]=172309,[10]=172310,[11]=172309,[12]=172309",0,130,9077000,130,3,,,,120,,0,,,,,0,
1724,1073,通天河2-4,"[2]=172409,[3]=172409,[4]=172409,[5]=172409,[6]=172409,[8]=172409,[9]=172409,[10]=172410,[11]=172409,[12]=172409",0,130,9077000,130,3,,,,120,,0,,,,,0,
1725,1073,通天河2-5,"[2]=172509,[3]=172509,[4]=172509,[5]=172509,[6]=172509,[8]=172509,[9]=172509,[10]=172510,[11]=172509,[12]=172509",0,130,9077000,130,3,,,,120,,0,,,,,0,
1726,1073,通天河2-6,"[2]=172609,[3]=172609,[4]=172609,[5]=172609,[6]=172609,[8]=172609,[9]=172609,[10]=172610,[11]=172609,[12]=172609",0,130,9077000,130,3,,,,120,,0,,,,,0,
1727,1073,通天河2-7,"[2]=172709,[3]=172709,[4]=172709,[5]=172709,[6]=172709,[8]=172709,[9]=172709,[10]=172710,[11]=172709,[12]=172709",0,130,9077000,130,3,,,,120,,0,,,,,0,
1728,1073,通天河2-8,"[2]=172809,[3]=172809,[4]=172809,[5]=172809,[6]=172809,[8]=172809,[9]=172809,[10]=172810,[11]=172809,[12]=172809",0,130,9077000,130,3,,,,120,,0,,,,,0,
1729,1073,通天河2-9,"[2]=172909,[3]=172909,[4]=172909,[5]=172909,[6]=172909,[8]=172909,[9]=172909,[10]=172910,[11]=172909,[12]=172909",0,130,9077000,130,3,,,,120,,0,,,,,0,
1730,1073,通天河2-10,"[2]=173009,[3]=173009,[4]=173009,[5]=173009,[6]=173009,[8]=173009,[9]=173009,[10]=173010,[11]=173009,[12]=173009",0,130,9077000,130,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1731,1074,通天河3-1,"[2]=173109,[3]=173109,[4]=173109,[5]=173109,[6]=173109,[8]=173109,[9]=173109,[10]=173110,[11]=173109,[12]=173109",0,130,9077000,130,3,,,,120,,0,,,,,0,
1732,1074,通天河3-2,"[2]=173209,[3]=173209,[4]=173209,[5]=173209,[6]=173209,[8]=173209,[9]=173209,[10]=173210,[11]=173209,[12]=173209",0,130,9077000,130,3,,,,120,,0,,,,,0,
1733,1074,通天河3-3,"[2]=173309,[3]=173309,[4]=173309,[5]=173309,[6]=173309,[8]=173309,[9]=173309,[10]=173310,[11]=173309,[12]=173309",0,130,9077000,130,3,,,,120,,0,,,,,0,
1734,1074,通天河3-4,"[2]=173409,[3]=173409,[4]=173409,[5]=173409,[6]=173409,[8]=173409,[9]=173409,[10]=173410,[11]=173409,[12]=173409",0,130,9077000,130,3,,,,120,,0,,,,,0,
1735,1074,通天河3-5,"[2]=173509,[3]=173509,[4]=173509,[5]=173509,[6]=173509,[8]=173509,[9]=173509,[10]=173510,[11]=173509,[12]=173509",0,130,9077000,130,3,,,,120,,0,,,,,0,
1736,1074,通天河3-6,"[2]=173609,[3]=173609,[4]=173609,[5]=173609,[6]=173609,[8]=173609,[9]=173609,[10]=173610,[11]=173609,[12]=173609",0,130,9077000,130,3,,,,120,,0,,,,,0,
1737,1074,通天河3-7,"[2]=173709,[3]=173709,[4]=173709,[5]=173709,[6]=173709,[8]=173709,[9]=173709,[10]=173710,[11]=173709,[12]=173709",0,130,9077000,130,3,,,,120,,0,,,,,0,
1738,1074,通天河3-8,"[2]=173809,[3]=173809,[4]=173809,[5]=173809,[6]=173809,[8]=173809,[9]=173809,[10]=173810,[11]=173809,[12]=173809",0,130,9077000,130,3,,,,120,,0,,,,,0,
1739,1074,通天河3-9,"[2]=173909,[3]=173909,[4]=173909,[5]=173909,[6]=173909,[8]=173909,[9]=173909,[10]=173910,[11]=173909,[12]=173909",0,130,9077000,130,3,,,,120,,0,,,,,0,
1740,1074,通天河3-10,"[2]=174009,[3]=174009,[4]=174009,[5]=174009,[6]=174009,[8]=174009,[9]=174009,[10]=174010,[11]=174009,[12]=174009",0,130,9077000,130,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1741,1075,通天河4-1,"[2]=174109,[3]=174109,[4]=174109,[5]=174109,[6]=174109,[8]=174109,[9]=174109,[10]=174110,[11]=174109,[12]=174109",0,130,9077000,130,3,,,,120,,0,,,,,0,
1742,1075,通天河4-2,"[2]=174209,[3]=174209,[4]=174209,[5]=174209,[6]=174209,[8]=174209,[9]=174209,[10]=174210,[11]=174209,[12]=174209",0,130,9077000,130,3,,,,120,,0,,,,,0,
1743,1075,通天河4-3,"[2]=174309,[3]=174309,[4]=174309,[5]=174309,[6]=174309,[8]=174309,[9]=174309,[10]=174310,[11]=174309,[12]=174309",0,130,9077000,130,3,,,,120,,0,,,,,0,
1744,1075,通天河4-4,"[2]=174409,[3]=174409,[4]=174409,[5]=174409,[6]=174409,[8]=174409,[9]=174409,[10]=174410,[11]=174409,[12]=174409",0,130,9077000,130,3,,,,120,,0,,,,,0,
1745,1075,通天河4-5,"[2]=174509,[3]=174509,[4]=174509,[5]=174509,[6]=174509,[8]=174509,[9]=174509,[10]=174510,[11]=174509,[12]=174509",0,130,9077000,130,3,,,,120,,0,,,,,0,
1746,1075,通天河4-6,"[2]=174609,[3]=174609,[4]=174609,[5]=174609,[6]=174609,[8]=174609,[9]=174609,[10]=174610,[11]=174609,[12]=174609",0,130,9077000,130,3,,,,120,,0,,,,,0,
1747,1075,通天河4-7,"[2]=174709,[3]=174709,[4]=174709,[5]=174709,[6]=174709,[8]=174709,[9]=174709,[10]=174710,[11]=174709,[12]=174709",0,130,9077000,130,3,,,,120,,0,,,,,0,
1748,1075,通天河4-8,"[2]=174809,[3]=174809,[4]=174809,[5]=174809,[6]=174809,[8]=174809,[9]=174809,[10]=174810,[11]=174809,[12]=174809",0,130,9077000,130,3,,,,120,,0,,,,,0,
1749,1075,通天河4-9,"[2]=174909,[3]=174909,[4]=174909,[5]=174909,[6]=174909,[8]=174909,[9]=174909,[10]=174910,[11]=174909,[12]=174909",0,130,9077000,130,3,,,,120,,0,,,,,0,
1750,1075,通天河4-10,"[2]=175009,[3]=175009,[4]=175009,[5]=175009,[6]=175009,[8]=175009,[9]=175009,[10]=175010,[11]=175009,[12]=175009",0,130,9077000,130,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1751,1076,通天河5-1,"[2]=175109,[3]=175109,[4]=175109,[5]=175109,[6]=175109,[8]=175109,[9]=175109,[10]=175110,[11]=175109,[12]=175109",0,130,9077000,130,3,,,,120,,0,,,,,0,
1752,1076,通天河5-2,"[2]=175209,[3]=175209,[4]=175209,[5]=175209,[6]=175209,[8]=175209,[9]=175209,[10]=175210,[11]=175209,[12]=175209",0,130,9077000,130,3,,,,120,,0,,,,,0,
1753,1076,通天河5-3,"[2]=175309,[3]=175309,[4]=175309,[5]=175309,[6]=175309,[8]=175309,[9]=175309,[10]=175310,[11]=175309,[12]=175309",0,130,9077000,130,3,,,,120,,0,,,,,0,
1754,1076,通天河5-4,"[2]=175409,[3]=175409,[4]=175409,[5]=175409,[6]=175409,[8]=175409,[9]=175409,[10]=175410,[11]=175409,[12]=175409",0,130,9077000,130,3,,,,120,,0,,,,,0,
1755,1076,通天河5-5,"[2]=175509,[3]=175509,[4]=175509,[5]=175509,[6]=175509,[8]=175509,[9]=175509,[10]=175510,[11]=175509,[12]=175509",0,130,9077000,130,3,,,,120,,0,,,,,0,
1756,1076,通天河5-6,"[2]=175609,[3]=175609,[4]=175609,[5]=175609,[6]=175609,[8]=175609,[9]=175609,[10]=175610,[11]=175609,[12]=175609",0,130,9077000,130,3,,,,120,,0,,,,,0,
1757,1076,通天河5-7,"[2]=175709,[3]=175709,[4]=175709,[5]=175709,[6]=175709,[8]=175709,[9]=175709,[10]=175710,[11]=175709,[12]=175709",0,130,9077000,130,3,,,,120,,0,,,,,0,
1758,1076,通天河5-8,"[2]=175809,[3]=175809,[4]=175809,[5]=175809,[6]=175809,[8]=175809,[9]=175809,[10]=175810,[11]=175809,[12]=175809",0,130,9077000,130,3,,,,120,,0,,,,,0,
1759,1076,通天河5-9,"[2]=175909,[3]=175909,[4]=175909,[5]=175909,[6]=175909,[8]=175909,[9]=175909,[10]=175910,[11]=175909,[12]=175909",0,130,9077000,130,3,,,,120,,0,,,,,0,
1760,1076,通天河5-10,"[2]=176009,[3]=176009,[4]=176009,[5]=176009,[6]=176009,[8]=176009,[9]=176009,[10]=176010,[11]=176009,[12]=176009",0,130,9077000,130,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1761,1077,通天河6-1,"[2]=176109,[3]=176109,[4]=176109,[5]=176109,[6]=176109,[8]=176109,[9]=176109,[10]=176110,[11]=176109,[12]=176109",0,130,9077000,130,3,,,,120,,0,,,,,0,
1762,1077,通天河6-2,"[2]=176209,[3]=176209,[4]=176209,[5]=176209,[6]=176209,[8]=176209,[9]=176209,[10]=176210,[11]=176209,[12]=176209",0,130,9077000,130,3,,,,120,,0,,,,,0,
1763,1077,通天河6-3,"[2]=176309,[3]=176309,[4]=176309,[5]=176309,[6]=176309,[8]=176309,[9]=176309,[10]=176310,[11]=176309,[12]=176309",0,130,9077000,130,3,,,,120,,0,,,,,0,
1764,1077,通天河6-4,"[2]=176409,[3]=176409,[4]=176409,[5]=176409,[6]=176409,[8]=176409,[9]=176409,[10]=176410,[11]=176409,[12]=176409",0,130,9077000,130,3,,,,120,,0,,,,,0,
1765,1077,通天河6-5,"[2]=176509,[3]=176509,[4]=176509,[5]=176509,[6]=176509,[8]=176509,[9]=176509,[10]=176510,[11]=176509,[12]=176509",0,130,9077000,130,3,,,,120,,0,,,,,0,
1766,1077,通天河6-6,"[2]=176609,[3]=176609,[4]=176609,[5]=176609,[6]=176609,[8]=176609,[9]=176609,[10]=176610,[11]=176609,[12]=176609",0,130,9077000,130,3,,,,120,,0,,,,,0,
1767,1077,通天河6-7,"[2]=176709,[3]=176709,[4]=176709,[5]=176709,[6]=176709,[8]=176709,[9]=176709,[10]=176710,[11]=176709,[12]=176709",0,130,9077000,130,3,,,,120,,0,,,,,0,
1768,1077,通天河6-8,"[2]=176809,[3]=176809,[4]=176809,[5]=176809,[6]=176809,[8]=176809,[9]=176809,[10]=176810,[11]=176809,[12]=176809",0,130,9077000,130,3,,,,120,,0,,,,,0,
1769,1077,通天河6-9,"[2]=176909,[3]=176909,[4]=176909,[5]=176909,[6]=176909,[8]=176909,[9]=176909,[10]=176910,[11]=176909,[12]=176909",0,130,9077000,130,3,,,,120,,0,,,,,0,
1770,1077,通天河6-10,"[2]=177009,[3]=177009,[4]=177009,[5]=177009,[6]=177009,[8]=177009,[9]=177009,[10]=177010,[11]=177009,[12]=177009",0,130,9077000,130,3,,,,120,,0,,,"{""item"",60012,15}",,0,
1771,1078,通天河7-1,"[2]=177109,[3]=177109,[4]=177109,[5]=177109,[6]=177109,[8]=177109,[9]=177109,[10]=177110,[11]=177109,[12]=177109",0,130,9077000,130,3,,,,120,,0,,,,,0,
