##关卡ID,名称,boss图,xml提示,索引名称,关卡等级,关卡集合序号,章节名称,章节索引名称,背景地图,地图,X坐标,Y坐标,战斗地图,战斗地图X,战斗地图Y,"引导性检查（{""appointLevel"", 20}/{""equipCheck""}/{""awakeCheck"", 20}）",标题（用于文字简介）,"偏移（{x, y, x1, x2, w}）",品质基数 100白色101蓝色102金色105传奇,"三星奖励（{物品entryId, 数量, 品质}",基础奖励,"可能奖励（1为金钱,2为元宝,3为装备,若为普通物品则直接以字符串格式填写物品的id：""10001""）",关卡礼包npcEntryId,消耗体力,地图名,遇多少次怪,关联任务ID,关联开启功能信息索引,战斗中表演的电影的索引（文件名）,怪物库,敌营战力,下一关卡,战败提示,轨迹点,显示条件
Id_kn,name_s,bossImage_n,namexml_s,indexName_s,camLevel,chapterId_n,chapterName_s,chapterIndexName_s,bgImage_s,mapId_n,x_n,y_n,fightMap_n,fightMapX_n,fightMapY_n,guideCheck_t,title_s,offset_t,base_t,starItem_t,basePrize_t,prize_t,gift_t,consume_n,map_c,autoFightNum_n,taskId_n,funcIndex_s,movieName_s,enemy_t,fighting_n,next_n,lostTips_s,spot_t,open_c
1817,通天河11-7,20023,,11-7,0,1082,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=181709,[3]=181709,[4]=181709,[5]=181709,[6]=181709,[8]=181709,[9]=181709,[10]=181710,[11]=181709,[12]=181709",,818,,,
1818,通天河11-8,20047,,11-8,0,1082,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=181809,[3]=181809,[4]=181809,[5]=181809,[6]=181809,[8]=181809,[9]=181809,[10]=181810,[11]=181809,[12]=181809",,819,,,
1819,通天河11-9,20004,,11-9,0,1082,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=181909,[3]=181909,[4]=181909,[5]=181909,[6]=181909,[8]=181909,[9]=181909,[10]=181910,[11]=181909,[12]=181909",,820,,,
1820,通天河11-10,20035,,11-10,0,1082,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,通天河,3,,,,"[2]=182009,[3]=182009,[4]=182009,[5]=182009,[6]=182009,[8]=182009,[9]=182009,[10]=182010,[11]=182009,[12]=182009",,821,,,
1821,通天河12-1,20030,,12-1,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182109,[3]=182109,[4]=182109,[5]=182109,[6]=182109,[8]=182109,[9]=182109,[10]=182110,[11]=182109,[12]=182109",,822,,,
1822,通天河12-2,20025,,12-2,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182209,[3]=182209,[4]=182209,[5]=182209,[6]=182209,[8]=182209,[9]=182209,[10]=182210,[11]=182209,[12]=182209",,823,,,
1823,通天河12-3,20023,,12-3,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182309,[3]=182309,[4]=182309,[5]=182309,[6]=182309,[8]=182309,[9]=182309,[10]=182310,[11]=182309,[12]=182309",,824,,,
1824,通天河12-4,20008,,12-4,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182409,[3]=182409,[4]=182409,[5]=182409,[6]=182409,[8]=182409,[9]=182409,[10]=182410,[11]=182409,[12]=182409",,825,,,
1825,通天河12-5,20029,,12-5,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182509,[3]=182509,[4]=182509,[5]=182509,[6]=182509,[8]=182509,[9]=182509,[10]=182510,[11]=182509,[12]=182509",,826,,,
1826,通天河12-6,17002,,12-6,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182609,[3]=182609,[4]=182609,[5]=182609,[6]=182609,[8]=182609,[9]=182609,[10]=182610,[11]=182609,[12]=182609",,827,,,
1827,通天河12-7,17002,,12-7,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182709,[3]=182709,[4]=182709,[5]=182709,[6]=182709,[8]=182709,[9]=182709,[10]=182710,[11]=182709,[12]=182709",,828,,,
1828,通天河12-8,20025,,12-8,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182809,[3]=182809,[4]=182809,[5]=182809,[6]=182809,[8]=182809,[9]=182809,[10]=182810,[11]=182809,[12]=182809",,829,,,
1829,通天河12-9,110008,,12-9,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=182909,[3]=182909,[4]=182909,[5]=182909,[6]=182909,[8]=182909,[9]=182909,[10]=182910,[11]=182909,[12]=182909",,830,,,
1830,通天河12-10,20005,,12-10,0,1083,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,通天河,3,,,,"[2]=183009,[3]=183009,[4]=183009,[5]=183009,[6]=183009,[8]=183009,[9]=183009,[10]=183010,[11]=183009,[12]=183009",,831,,,
1831,通天河13-1,20029,,13-1,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183109,[3]=183109,[4]=183109,[5]=183109,[6]=183109,[8]=183109,[9]=183109,[10]=183110,[11]=183109,[12]=183109",,832,,,
1832,通天河13-2,20044,,13-2,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183209,[3]=183209,[4]=183209,[5]=183209,[6]=183209,[8]=183209,[9]=183209,[10]=183210,[11]=183209,[12]=183209",,833,,,
1833,通天河13-3,20034,,13-3,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183309,[3]=183309,[4]=183309,[5]=183309,[6]=183309,[8]=183309,[9]=183309,[10]=183310,[11]=183309,[12]=183309",,834,,,
1834,通天河13-4,100031,,13-4,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183409,[3]=183409,[4]=183409,[5]=183409,[6]=183409,[8]=183409,[9]=183409,[10]=183410,[11]=183409,[12]=183409",,835,,,
1835,通天河13-5,20038,,13-5,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183509,[3]=183509,[4]=183509,[5]=183509,[6]=183509,[8]=183509,[9]=183509,[10]=183510,[11]=183509,[12]=183509",,836,,,
1836,通天河13-6,20020,,13-6,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183609,[3]=183609,[4]=183609,[5]=183609,[6]=183609,[8]=183609,[9]=183609,[10]=183610,[11]=183609,[12]=183609",,837,,,
1837,通天河13-7,20006,,13-7,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183709,[3]=183709,[4]=183709,[5]=183709,[6]=183709,[8]=183709,[9]=183709,[10]=183710,[11]=183709,[12]=183709",,838,,,
1838,通天河13-8,17009,,13-8,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183809,[3]=183809,[4]=183809,[5]=183809,[6]=183809,[8]=183809,[9]=183809,[10]=183810,[11]=183809,[12]=183809",,839,,,
1839,通天河13-9,20012,,13-9,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,通天河,3,,,,"[2]=183909,[3]=183909,[4]=183909,[5]=183909,[6]=183909,[8]=183909,[9]=183909,[10]=183910,[11]=183909,[12]=183909",,840,,,
1840,通天河13-10,20008,,13-10,0,1084,通天河,,,50016,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,通天河,3,,,,"[2]=184009,[3]=184009,[4]=184009,[5]=184009,[6]=184009,[8]=184009,[9]=184009,[10]=184010,[11]=184009,[12]=184009",,841,,,
1841,女儿国1-1,17010,,1-1,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184109,[3]=184109,[4]=184109,[5]=184109,[6]=184109,[8]=184109,[9]=184109,[10]=184110,[11]=184109,[12]=184109",,842,,,
1842,女儿国1-2,20043,,1-2,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184209,[3]=184209,[4]=184209,[5]=184209,[6]=184209,[8]=184209,[9]=184209,[10]=184210,[11]=184209,[12]=184209",,843,,,
1843,女儿国1-3,20014,,1-3,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184309,[3]=184309,[4]=184309,[5]=184309,[6]=184309,[8]=184309,[9]=184309,[10]=184310,[11]=184309,[12]=184309",,844,,,
1844,女儿国1-4,20024,,1-4,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184409,[3]=184409,[4]=184409,[5]=184409,[6]=184409,[8]=184409,[9]=184409,[10]=184410,[11]=184409,[12]=184409",,845,,,
1845,女儿国1-5,17003,,1-5,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184509,[3]=184509,[4]=184509,[5]=184509,[6]=184509,[8]=184509,[9]=184509,[10]=184510,[11]=184509,[12]=184509",,846,,,
1846,女儿国1-6,20006,,1-6,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184609,[3]=184609,[4]=184609,[5]=184609,[6]=184609,[8]=184609,[9]=184609,[10]=184610,[11]=184609,[12]=184609",,847,,,
1847,女儿国1-7,20004,,1-7,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184709,[3]=184709,[4]=184709,[5]=184709,[6]=184709,[8]=184709,[9]=184709,[10]=184710,[11]=184709,[12]=184709",,848,,,
1848,女儿国1-8,17004,,1-8,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184809,[3]=184809,[4]=184809,[5]=184809,[6]=184809,[8]=184809,[9]=184809,[10]=184810,[11]=184809,[12]=184809",,849,,,
1849,女儿国1-9,20030,,1-9,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=184909,[3]=184909,[4]=184909,[5]=184909,[6]=184909,[8]=184909,[9]=184909,[10]=184910,[11]=184909,[12]=184909",,850,,,
1850,女儿国1-10,100034,,1-10,0,1085,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,女儿国,3,,,,"[2]=185009,[3]=185009,[4]=185009,[5]=185009,[6]=185009,[8]=185009,[9]=185009,[10]=185010,[11]=185009,[12]=185009",,851,,,
1851,女儿国2-1,20041,,2-1,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185109,[3]=185109,[4]=185109,[5]=185109,[6]=185109,[8]=185109,[9]=185109,[10]=185110,[11]=185109,[12]=185109",,852,,,
1852,女儿国2-2,17010,,2-2,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185209,[3]=185209,[4]=185209,[5]=185209,[6]=185209,[8]=185209,[9]=185209,[10]=185210,[11]=185209,[12]=185209",,853,,,
1853,女儿国2-3,20047,,2-3,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185309,[3]=185309,[4]=185309,[5]=185309,[6]=185309,[8]=185309,[9]=185309,[10]=185310,[11]=185309,[12]=185309",,854,,,
1854,女儿国2-4,20037,,2-4,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185409,[3]=185409,[4]=185409,[5]=185409,[6]=185409,[8]=185409,[9]=185409,[10]=185410,[11]=185409,[12]=185409",,855,,,
1855,女儿国2-5,20004,,2-5,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185509,[3]=185509,[4]=185509,[5]=185509,[6]=185509,[8]=185509,[9]=185509,[10]=185510,[11]=185509,[12]=185509",,856,,,
1856,女儿国2-6,110008,,2-6,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185609,[3]=185609,[4]=185609,[5]=185609,[6]=185609,[8]=185609,[9]=185609,[10]=185610,[11]=185609,[12]=185609",,857,,,
1857,女儿国2-7,20017,,2-7,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185709,[3]=185709,[4]=185709,[5]=185709,[6]=185709,[8]=185709,[9]=185709,[10]=185710,[11]=185709,[12]=185709",,858,,,
1858,女儿国2-8,20028,,2-8,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185809,[3]=185809,[4]=185809,[5]=185809,[6]=185809,[8]=185809,[9]=185809,[10]=185810,[11]=185809,[12]=185809",,859,,,
1859,女儿国2-9,20040,,2-9,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=185909,[3]=185909,[4]=185909,[5]=185909,[6]=185909,[8]=185909,[9]=185909,[10]=185910,[11]=185909,[12]=185909",,860,,,
1860,女儿国2-10,100030,,2-10,0,1086,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,女儿国,3,,,,"[2]=186009,[3]=186009,[4]=186009,[5]=186009,[6]=186009,[8]=186009,[9]=186009,[10]=186010,[11]=186009,[12]=186009",,861,,,
1861,女儿国3-1,20035,,3-1,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186109,[3]=186109,[4]=186109,[5]=186109,[6]=186109,[8]=186109,[9]=186109,[10]=186110,[11]=186109,[12]=186109",,862,,,
1862,女儿国3-2,100031,,3-2,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186209,[3]=186209,[4]=186209,[5]=186209,[6]=186209,[8]=186209,[9]=186209,[10]=186210,[11]=186209,[12]=186209",,863,,,
1863,女儿国3-3,20019,,3-3,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186309,[3]=186309,[4]=186309,[5]=186309,[6]=186309,[8]=186309,[9]=186309,[10]=186310,[11]=186309,[12]=186309",,864,,,
1864,女儿国3-4,17005,,3-4,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186409,[3]=186409,[4]=186409,[5]=186409,[6]=186409,[8]=186409,[9]=186409,[10]=186410,[11]=186409,[12]=186409",,865,,,
1865,女儿国3-5,20006,,3-5,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186509,[3]=186509,[4]=186509,[5]=186509,[6]=186509,[8]=186509,[9]=186509,[10]=186510,[11]=186509,[12]=186509",,866,,,
1866,女儿国3-6,17002,,3-6,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186609,[3]=186609,[4]=186609,[5]=186609,[6]=186609,[8]=186609,[9]=186609,[10]=186610,[11]=186609,[12]=186609",,867,,,
1867,女儿国3-7,20018,,3-7,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186709,[3]=186709,[4]=186709,[5]=186709,[6]=186709,[8]=186709,[9]=186709,[10]=186710,[11]=186709,[12]=186709",,868,,,
1868,女儿国3-8,20042,,3-8,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186809,[3]=186809,[4]=186809,[5]=186809,[6]=186809,[8]=186809,[9]=186809,[10]=186810,[11]=186809,[12]=186809",,869,,,
1869,女儿国3-9,20031,,3-9,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=186909,[3]=186909,[4]=186909,[5]=186909,[6]=186909,[8]=186909,[9]=186909,[10]=186910,[11]=186909,[12]=186909",,870,,,
1870,女儿国3-10,100030,,3-10,0,1087,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,女儿国,3,,,,"[2]=187009,[3]=187009,[4]=187009,[5]=187009,[6]=187009,[8]=187009,[9]=187009,[10]=187010,[11]=187009,[12]=187009",,871,,,
1871,女儿国4-1,20019,,4-1,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187109,[3]=187109,[4]=187109,[5]=187109,[6]=187109,[8]=187109,[9]=187109,[10]=187110,[11]=187109,[12]=187109",,872,,,
1872,女儿国4-2,20002,,4-2,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187209,[3]=187209,[4]=187209,[5]=187209,[6]=187209,[8]=187209,[9]=187209,[10]=187210,[11]=187209,[12]=187209",,873,,,
1873,女儿国4-3,17005,,4-3,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187309,[3]=187309,[4]=187309,[5]=187309,[6]=187309,[8]=187309,[9]=187309,[10]=187310,[11]=187309,[12]=187309",,874,,,
1874,女儿国4-4,20003,,4-4,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187409,[3]=187409,[4]=187409,[5]=187409,[6]=187409,[8]=187409,[9]=187409,[10]=187410,[11]=187409,[12]=187409",,875,,,
1875,女儿国4-5,20037,,4-5,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187509,[3]=187509,[4]=187509,[5]=187509,[6]=187509,[8]=187509,[9]=187509,[10]=187510,[11]=187509,[12]=187509",,876,,,
1876,女儿国4-6,20026,,4-6,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187609,[3]=187609,[4]=187609,[5]=187609,[6]=187609,[8]=187609,[9]=187609,[10]=187610,[11]=187609,[12]=187609",,877,,,
1877,女儿国4-7,20022,,4-7,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187709,[3]=187709,[4]=187709,[5]=187709,[6]=187709,[8]=187709,[9]=187709,[10]=187710,[11]=187709,[12]=187709",,878,,,
1878,女儿国4-8,20040,,4-8,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187809,[3]=187809,[4]=187809,[5]=187809,[6]=187809,[8]=187809,[9]=187809,[10]=187810,[11]=187809,[12]=187809",,879,,,
1879,女儿国4-9,20006,,4-9,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=187909,[3]=187909,[4]=187909,[5]=187909,[6]=187909,[8]=187909,[9]=187909,[10]=187910,[11]=187909,[12]=187909",,880,,,
1880,女儿国4-10,20043,,4-10,0,1088,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",60012,15}",0,女儿国,3,,,,"[2]=188009,[3]=188009,[4]=188009,[5]=188009,[6]=188009,[8]=188009,[9]=188009,[10]=188010,[11]=188009,[12]=188009",,881,,,
1881,女儿国5-1,20045,,5-1,0,1089,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=188109,[3]=188109,[4]=188109,[5]=188109,[6]=188109,[8]=188109,[9]=188109,[10]=188110,[11]=188109,[12]=188109",,882,,,
1882,女儿国5-2,20045,,5-2,0,1089,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=188209,[3]=188209,[4]=188209,[5]=188209,[6]=188209,[8]=188209,[9]=188209,[10]=188210,[11]=188209,[12]=188209",,883,,,
1883,女儿国5-3,20018,,5-3,0,1089,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=188309,[3]=188309,[4]=188309,[5]=188309,[6]=188309,[8]=188309,[9]=188309,[10]=188310,[11]=188309,[12]=188309",,884,,,
1884,女儿国5-4,20043,,5-4,0,1089,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=188409,[3]=188409,[4]=188409,[5]=188409,[6]=188409,[8]=188409,[9]=188409,[10]=188410,[11]=188409,[12]=188409",,885,,,
1885,女儿国5-5,17001,,5-5,0,1089,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=188509,[3]=188509,[4]=188509,[5]=188509,[6]=188509,[8]=188509,[9]=188509,[10]=188510,[11]=188509,[12]=188509",,886,,,
1886,女儿国5-6,20025,,5-6,0,1089,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,女儿国,3,,,,"[2]=188609,[3]=188609,[4]=188609,[5]=188609,[6]=188609,[8]=188609,[9]=188609,[10]=188610,[11]=188609,[12]=188609",,887,,,
